source,query,name,repo_url,market_url,demo_url,article_url,source_url,license,description,harmony_pc_evidence,open_source_evidence,risk,decision
GitCode,鸿蒙 PC 网络调试,OpenHarmony PC Developer / ohos-bottom,https://gitcode.com/OpenHarmonyPCDeveloper/ohos-bottom,,,,https://gitcode.com/OpenHarmonyPCDeveloper/ohos-bottom,,bottom 是一个使用 Rust 编写的终端系统监控工具，命令名为 btm，可用于实时查看 CPU、内存、磁盘、网络和进程等系统信息，适合作为鸿蒙 PC 端命令行监控工具集成使用。,文本明确命中鸿蒙 PC 关键词: openharmony pc; 文本明确命中鸿蒙 PC 关键词: 鸿蒙 pc,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos-bottom; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos-bottom; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos-bottom,License 不明确; 构建或运行步骤不完整,filtered: score below 40
GitCode,鸿蒙 PC SSH,GitHub 加速计划 / op / OpenPCDet,https://gitcode.com/gh_mirrors/op,,,,https://gitcode.com/gh_mirrors/op,Apache-2.0,OpenPCDet：面向激光雷达三维目标检测的工具箱。,,GitCode 仓库可访问: https://gitcode.com/gh_mirrors/op; GitHub 上游/导入仓库: https://github.com/open-mmlab/OpenPCDet.git; GitCode License: Apache-2.0; 公开源码仓库: https://gitcode.com/gh_mirrors/op; License 线索: Apache-2.0; GitCode 来源页面可访问: https://gitcode.com/gh_mirrors/op,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,鸿蒙 PC Git,OpenHarmony PC Developer / GitNext,https://gitcode.com/OpenHarmonyPCDeveloper/GitNext,,,,https://gitcode.com/OpenHarmonyPCDeveloper/GitNext,NOASSERTION,基于可以运行在OpenHarmony的git，提供git客户端操作能力,文本明确命中鸿蒙 PC 关键词: openharmony pc; 发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/GitNext; GitCode License: NOASSERTION; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/GitNext; License 线索: NOASSERTION; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/GitNext,,kept
GitCode,鸿蒙 PC Git,GitHub推荐项目精选 / pc / GenericAgent,https://gitcode.com/GitHub_Trending/pc,,,,https://gitcode.com/GitHub_Trending/pc,MIT,"Self-evolving agent: grows skill tree from 3.3K-line seed, achieving full system control with 6x less token consumption",,GitCode 仓库可访问: https://gitcode.com/GitHub_Trending/pc; GitHub 上游/导入仓库: https://github.com/lsdefine/pc-agent-loop.git; GitCode License: MIT; 公开源码仓库: https://gitcode.com/GitHub_Trending/pc; License 线索: MIT; GitCode 来源页面可访问: https://gitcode.com/GitHub_Trending/pc,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,鸿蒙 PC Git,GitHub推荐项目精选 / ba / BaiduPCS-Go,https://gitcode.com/GitHub_Trending/ba,,,,https://gitcode.com/GitHub_Trending/ba,Apache-2.0,iikira/BaiduPCS-Go原版基础上集成了分享链接/秒传链接转存功能,,GitCode 仓库可访问: https://gitcode.com/GitHub_Trending/ba; GitHub 上游/导入仓库: https://github.com/qjfoidnh/BaiduPCS-Go.git; GitCode License: Apache-2.0; 公开源码仓库: https://gitcode.com/GitHub_Trending/ba; License 线索: Apache-2.0; GitCode 来源页面可访问: https://gitcode.com/GitHub_Trending/ba,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,鸿蒙 PC Git,GitHub 加速计划 / le / learnGitBranching,https://gitcode.com/gh_mirrors/le,,,,https://gitcode.com/gh_mirrors/le,MIT,一款交互式Git可视化与教程。Git学习的有志者可以利用这款应用来教育和自我挑战，以达到Git掌握的境界！,,GitCode 仓库可访问: https://gitcode.com/gh_mirrors/le; GitHub 上游/导入仓库: https://github.com/pcottle/learnGitBranching.git; GitCode License: MIT; 公开源码仓库: https://gitcode.com/gh_mirrors/le; License 线索: MIT; GitCode 来源页面可访问: https://gitcode.com/gh_mirrors/le,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,鸿蒙 PC Git,GitHub推荐项目精选 / qu / Quansheng_UV-K5_PCB_R51-V1.4_PCB_Reversing_Rev._0.9,https://gitcode.com/GitHub_Trending/qu,,,,https://gitcode.com/GitHub_Trending/qu,NOASSERTION,Reverse engineering of the Quansheng UV-K5 V1.4 PCB in KiCad 7,,GitCode 仓库可访问: https://gitcode.com/GitHub_Trending/qu; GitHub 上游/导入仓库: https://github.com/mentalDetector/Quansheng_UV-K5_PCB_R51-V1.4_PCB_Reversing_Rev._0.9.git; GitCode License: NOASSERTION; 公开源码仓库: https://gitcode.com/GitHub_Trending/qu; License 线索: NOASSERTION; GitCode 来源页面可访问: https://gitcode.com/GitHub_Trending/qu,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,鸿蒙 PC Git,neosu / HiGit,https://gitcode.com/neosu/HiGit,,,,https://gitcode.com/neosu/HiGit,MIT,"HiGit 是一款专为 HarmonyOS 生态设计的移动端 Git 仓库浏览器，让您能够在手机上轻量、快速、低流量地浏览 Git 仓库的""记录""（分支、标签、提交），无需下载代码文件或检出工作目录。",发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/neosu/HiGit; GitCode License: MIT; 公开源码仓库: https://gitcode.com/neosu/HiGit; License 线索: MIT; GitCode 来源页面可访问: https://gitcode.com/neosu/HiGit,缺少明确 PC 运行证据,filtered: score below 40
GitCode,鸿蒙 PC Rust,GitHub 加速计划 / ba / BaiduPCS-Rust,https://gitcode.com/gh_mirrors/ba,,,,https://gitcode.com/gh_mirrors/ba,Apache-2.0,一个使用 Rust 和 Vue 3 构建的 百度网盘第三方客户端，提供多线程下载、多账号管理、自动备份与本地侧加密上传能力，并支持 Web 管理、访问密码与 TOTP 双因素认证。,,GitCode 仓库可访问: https://gitcode.com/gh_mirrors/ba; GitHub 上游/导入仓库: https://github.com/komorebiCarry/BaiduPCS-Rust.git; GitCode License: Apache-2.0; 公开源码仓库: https://gitcode.com/gh_mirrors/ba; License 线索: Apache-2.0; GitCode 来源页面可访问: https://gitcode.com/gh_mirrors/ba,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,鸿蒙 PC Rust,OpenHarmony PC Developer / ohos_project-rust-brotli,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_project-rust-brotli,,,,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_project-rust-brotli,,mac上迁移rust-brotli支持鸿蒙PC调用,文本明确命中鸿蒙 PC 关键词: openharmony pc; 文本明确命中鸿蒙 PC 关键词: 鸿蒙pc,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_project-rust-brotli; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_project-rust-brotli; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_project-rust-brotli,License 不明确; 构建或运行步骤不完整,filtered: score below 40
GitCode,鸿蒙 PC Rust,OpenHarmony PC Developer / ohos_rust_cargo,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_rust_cargo,,,,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_rust_cargo,,介绍在鸿蒙 PC 端 Rust 开发环境搭建，鸿蒙基于 musl 库、强制二进制签名，无法直接使用通用 Linux 编译产物。需借助鸿蒙专属包管理器 Harmonybrew，提供两套编译方案：方案一安装 llvm-gcc-compat，零配置开箱即用；方案二仅安装 ohos-sdk，需手动配置 Cargo 链接器，二者都依托 ohos-sdk 完成自动签名编译。,文本明确命中鸿蒙 PC 关键词: openharmony pc; 文本明确命中鸿蒙 PC 关键词: 鸿蒙 pc,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_rust_cargo; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_rust_cargo; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_rust_cargo,License 不明确; 构建或运行步骤不完整,filtered: score below 40
GitCode,鸿蒙 PC Rust,鸿蒙开发工具广场 / 鸿蒙应用开发Rust相关库,https://gitcode.com/OpenHarmonyToolkitsPlaza/RustLib4OH,,,,https://gitcode.com/OpenHarmonyToolkitsPlaza/RustLib4OH,MIT,本项目旨在帮助开发者更高效地在鸿蒙系统上使用 Rust 语言进行应用开发。包括不限于 1. 高效的Rust/Arkts互调用库 2. OH-SDK封装库(Rust直接调用OH Native C API) ...,发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyToolkitsPlaza/RustLib4OH; GitCode License: MIT; 公开源码仓库: https://gitcode.com/OpenHarmonyToolkitsPlaza/RustLib4OH; License 线索: MIT; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyToolkitsPlaza/RustLib4OH,缺少明确 PC 运行证据,filtered: score below 40
GitCode,鸿蒙 PC Rust,GitHub 加速计划 / ru / rust-media,https://gitcode.com/gh_mirrors/ru,,,,https://gitcode.com/gh_mirrors/ru,Apache-2.0,"A free, comprehensive, and portable video/audio streaming library for Rust",,GitCode 仓库可访问: https://gitcode.com/gh_mirrors/ru; GitHub 上游/导入仓库: https://github.com/pcwalton/rust-media.git; GitCode License: Apache-2.0; 公开源码仓库: https://gitcode.com/gh_mirrors/ru; License 线索: Apache-2.0; GitCode 来源页面可访问: https://gitcode.com/gh_mirrors/ru,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,鸿蒙 PC Go,GitHub 加速计划 / go / GodotPckTool,https://gitcode.com/gh_mirrors/go,,,,https://gitcode.com/gh_mirrors/go,MIT,Standalone tool for extracting and creating Godot .pck files,,GitCode 仓库可访问: https://gitcode.com/gh_mirrors/go; GitHub 上游/导入仓库: https://github.com/hhyyrylainen/GodotPckTool.git; GitCode License: MIT; 公开源码仓库: https://gitcode.com/gh_mirrors/go; License 线索: MIT; GitCode 来源页面可访问: https://gitcode.com/gh_mirrors/go,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,鸿蒙 PC Go,GitHub 加速计划 / baid / BaiduPCS-Go,https://gitcode.com/gh_mirrors/baid,,,,https://gitcode.com/gh_mirrors/baid,Apache-2.0,,,GitCode 仓库可访问: https://gitcode.com/gh_mirrors/baid; GitHub 上游/导入仓库: https://github.com/liuzhuoling2011/BaiduPCS-Go.git; GitCode License: Apache-2.0; 公开源码仓库: https://gitcode.com/gh_mirrors/baid; License 线索: Apache-2.0; GitCode 来源页面可访问: https://gitcode.com/gh_mirrors/baid,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,鸿蒙 PC Go,GitHub 加速计划 / bai / BaiduPCS-Go,https://gitcode.com/gh_mirrors/bai,,,,https://gitcode.com/gh_mirrors/bai,Apache-2.0,Re-upload of iikira/BaiduPCS-Go,,GitCode 仓库可访问: https://gitcode.com/gh_mirrors/bai; GitHub 上游/导入仓库: https://github.com/felixonmars/BaiduPCS-Go.git; GitCode License: Apache-2.0; 公开源码仓库: https://gitcode.com/gh_mirrors/bai; License 线索: Apache-2.0; GitCode 来源页面可访问: https://gitcode.com/gh_mirrors/bai,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,鸿蒙 PC Go,OpenHarmony PC Developer / ohos_go_cgo,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_go_cgo,,,,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_go_cgo,,介绍在鸿蒙PC基于musl库、应用沙箱与二进制强制签名机制，不原生支持Go语言，通用Linux编译产物无法直接运行。需借助社区Harmonybrew包管理器搭建开发环境：纯Go开发安装go与ohos-sdk，依托SDK实现编译自动签名；CGO跨语言开发需额外安装llvm-gcc-compat补齐cc编译命令，编译时手动开启CGO参数。搭配CodeArts IDE可完成全流程开发，同时需提前处理软件冲突、使用原生终端规避环境报错。,文本明确命中鸿蒙 PC 关键词: openharmony pc; 文本明确命中鸿蒙 PC 关键词: 鸿蒙pc,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_go_cgo; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_go_cgo; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_go_cgo,License 不明确; 构建或运行步骤不完整,filtered: score below 40
GitCode,鸿蒙 PC Go,OpenHarmony PC Developer / ohos_golang_go,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_golang_go,,,,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_golang_go,,Go 是一种开源编程语言，它使构建简单、可靠和高效的软件变得容易。,文本明确命中鸿蒙 PC 关键词: openharmony pc,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_golang_go; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_golang_go; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_golang_go,License 不明确; 构建或运行步骤不完整,filtered: score below 40
GitCode,鸿蒙 PC C++,HelloAVCodec / hello-avcodec,https://gitcode.com/HelloAVCodec/hello-avcodec,,,,https://gitcode.com/HelloAVCodec/hello-avcodec,Apache-2.0,一个基于 HarmonyOS Stage UI 的多媒体演示工程。它把 ArkTS 页面、原生 C++ NAPI 桥接和嵌入式 sample_framework runtime 组合在一起，既能做传统播放器演示，也能做可视化 pipeline 组装、预览和导出。,发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/HelloAVCodec/hello-avcodec; GitHub 上游/导入仓库: https://gitee.com/westyao/hello-avcodec.git; GitCode License: Apache-2.0; 公开源码仓库: https://gitcode.com/HelloAVCodec/hello-avcodec; License 线索: Apache-2.0; GitCode 来源页面可访问: https://gitcode.com/HelloAVCodec/hello-avcodec,缺少明确 PC 运行证据,filtered: score below 40
GitCode,鸿蒙 PC Flutter,鸿蒙系统Flutter开源库社区 / FlutterToast,https://gitcode.com/oh-flutter/FlutterToast,,,,https://gitcode.com/oh-flutter/FlutterToast,MIT,FlutterToast是一款专为Flutter应用设计的插件，它能帮助开发者轻松地在应用中展示自定义的Toast提示信息。 此代码仓库是专门为FlutterToast库适配OpenHarmony系统而设立的。,,GitCode 仓库可访问: https://gitcode.com/oh-flutter/FlutterToast; GitHub 上游/导入仓库: https://github.com/ponnamkarthik/FlutterToast.git; GitCode License: MIT; 公开源码仓库: https://gitcode.com/oh-flutter/FlutterToast; License 线索: MIT; GitCode 来源页面可访问: https://gitcode.com/oh-flutter/FlutterToast,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,鸿蒙 PC Flutter,鸿蒙系统Flutter开源库社区 / ohos-flutter-doc-skill,https://gitcode.com/oh-flutter/ohos-flutter-doc-skill,,,,https://gitcode.com/oh-flutter/ohos-flutter-doc-skill,MIT,OpenHarmony/HarmonyOS Flutter 插件适配文档生成器。为 Flutter 插件自动生成标准化的 OHOS 平台适配文档。,,GitCode 仓库可访问: https://gitcode.com/oh-flutter/ohos-flutter-doc-skill; GitCode License: MIT; 公开源码仓库: https://gitcode.com/oh-flutter/ohos-flutter-doc-skill; License 线索: MIT; GitCode 来源页面可访问: https://gitcode.com/oh-flutter/ohos-flutter-doc-skill,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,鸿蒙 PC Flutter,CPF-Flutter / flutter_packages,https://gitcode.com/CPF-Flutter/flutter_packages,,,,https://gitcode.com/CPF-Flutter/flutter_packages,BSD-3-Clause,本仓库基于 Flutter 社区官方插件库 (flutter/packages) 进行扩展，新增对 OpenHarmony（鸿蒙）平台的兼容适配。通过本仓库，开发者可在 Flutter 应用中无缝集成常用插件，通过最小化业务改动获得完整的 OpenHarmony 原生能力支持。,,GitCode 仓库可访问: https://gitcode.com/CPF-Flutter/flutter_packages; GitCode License: BSD-3-Clause; 公开源码仓库: https://gitcode.com/CPF-Flutter/flutter_packages; License 线索: BSD-3-Clause; GitCode 来源页面可访问: https://gitcode.com/CPF-Flutter/flutter_packages,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,鸿蒙 PC Flutter,zacksleo / awesome-harmonyos-flutter,https://gitcode.com/zacksleo/awesome-harmonyos-flutter,,,,https://gitcode.com/zacksleo/awesome-harmonyos-flutter,Apache-2.0,"《鸿蒙 Flutter 实战》 《鸿蒙原生开发手记》 《FlutterWeb实战》 ｜公众号""少湖说""",,GitCode 仓库可访问: https://gitcode.com/zacksleo/awesome-harmonyos-flutter; GitHub 上游/导入仓库: https://gitee.com/zacks/awesome-harmonyos-flutter.git; GitCode License: Apache-2.0; 公开源码仓库: https://gitcode.com/zacksleo/awesome-harmonyos-flutter; License 线索: Apache-2.0; GitCode 来源页面可访问: https://gitcode.com/zacksleo/awesome-harmonyos-flutter,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,鸿蒙 PC Flutter,鸿蒙系统Flutter开源库社区 / flutter_bug_logger,https://gitcode.com/oh-flutter/flutter_bug_logger,,,,https://gitcode.com/oh-flutter/flutter_bug_logger,NOASSERTION,,,GitCode 仓库可访问: https://gitcode.com/oh-flutter/flutter_bug_logger; GitCode License: NOASSERTION; 公开源码仓库: https://gitcode.com/oh-flutter/flutter_bug_logger; License 线索: NOASSERTION; GitCode 来源页面可访问: https://gitcode.com/oh-flutter/flutter_bug_logger,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
