name,category,status,score,source,repo_url,market_url,demo_url,article_url,license,description,tech_stack,build_method,install_method,harmony_pc_evidence,open_source_evidence,risk,recommendation,last_checked
LZZLHY/amcl,开发工具,buildable,55,GitHub repo search,https://github.com/LZZLHY/amcl,,,,MIT,AMCL — 首款鸿蒙版全量Java版我的世界启动器,"ArkTS, C++, HAP","DevEco, ArkTS","HAP, Release","发现 HAP 安装包或 HAP 安装线索; 发现鸿蒙相关构建/工程线索: DevEco, ArkTS",公开源码仓库: https://github.com/LZZLHY/amcl; LICENSE: MIT; README 可访问; 源码目录结构可访问; Release 页面可访问: https://github.com/LZZLHY/amcl/releases/tag/v1.0.0-beta.4,缺少明确 PC 运行证据,候选观察,2026-06-26
MiniPikka/SimpleShiftScheduler,终端与运行环境,buildable,55,GitHub repo search,https://github.com/MiniPikka/SimpleShiftScheduler,,,,MIT,一个简单的倒班日历,"ArkTS, Qt, C++, Rust, Flutter, Kotlin","hvigor, ArkTS, Stage Model, Qt for HarmonyOS, qmake, cmake, npm, cargo",Release,"发现鸿蒙相关构建/工程线索: hvigor, ArkTS, Stage Model, Qt for HarmonyOS, qmake, cmake, npm, cargo",公开源码仓库: https://github.com/MiniPikka/SimpleShiftScheduler; LICENSE: MIT; README 可访问; 源码目录结构可访问; Release 页面可访问: https://github.com/MiniPikka/SimpleShiftScheduler/releases/tag/app-v1.1.0,缺少明确 PC 运行证据,候选观察,2026-06-26
yosemiteyss/flutter_volume_controller,开发工具,buildable,55,GitHub repo search,https://github.com/yosemiteyss/flutter_volume_controller,,,,MIT,A Flutter plugin to control system volume and listen for volume changes on different platforms.,"ArkTS, Qt, C++, Flutter","hvigor, ArkTS, Stage Model, qmake, cmake, npm",Release,"发现鸿蒙相关构建/工程线索: hvigor, ArkTS, Stage Model, qmake, cmake, npm",公开源码仓库: https://github.com/yosemiteyss/flutter_volume_controller; LICENSE: MIT; README 可访问; 源码目录结构可访问; Release 页面可访问: https://github.com/yosemiteyss/flutter_volume_controller/releases/tag/v2.0.1,缺少明确 PC 运行证据,候选观察,2026-06-26
Ericple/arkffi,终端与运行环境,buildable,55,GitHub repo search,https://github.com/Ericple/arkffi,,,,Apache-2.0,arkffi 让你从 ArkTS 直接调用 .so 共享库中的 C 函数 —— 无需手写 NAPI 绑定。,"ArkTS, C++, HAP","hvigor, ArkTS, Stage Model, cmake, npm",HAP,"发现 HAP 安装包或 HAP 安装线索; 发现鸿蒙相关构建/工程线索: hvigor, ArkTS, Stage Model, cmake, npm",公开源码仓库: https://github.com/Ericple/arkffi; LICENSE: Apache-2.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
ousttt/IslandCam,开发工具,buildable,55,GitHub repo search,https://github.com/ousttt/IslandCam,,,,MIT,,"ArkTS, HAP, TypeScript","DevEco, hvigor, ArkTS, Stage Model, npm",HAP,"发现 HAP 安装包或 HAP 安装线索; 发现鸿蒙相关构建/工程线索: DevEco, hvigor, ArkTS, Stage Model, npm",公开源码仓库: https://github.com/ousttt/IslandCam; LICENSE: MIT; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
popsiclelmlm/Hey,终端与运行环境,buildable,55,GitHub repo search,https://github.com/popsiclelmlm/Hey,,,,GPL-3.0,HarmonyOS VPN client powered by Xray,"ArkTS, C++, Go, HAP","DevEco, hvigor, ArkTS, Stage Model, cmake, npm","HAP, Release","发现 HAP 安装包或 HAP 安装线索; 发现鸿蒙相关构建/工程线索: DevEco, hvigor, ArkTS, Stage Model, cmake, npm",公开源码仓库: https://github.com/popsiclelmlm/Hey; LICENSE: GPL-3.0; README 可访问; 源码目录结构可访问; Release 页面可访问: https://github.com/popsiclelmlm/Hey/releases/tag/v1.3.0,缺少明确 PC 运行证据,候选观察,2026-06-26
OpenHarmony PC Developer / ohos_markdownify,开发工具,confirmed,55,GitCode,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_markdownify,,,,License 不明确,开源极简 Markdown 编辑器（Markdownify），把根目录 Electron 桌面应用同步进 ohos_hap/ 工程，经 Electron runtime 以 Web kernel 模式承载并打包为鸿蒙 HAP。针对鸿蒙 PC 无系统菜单栏/托盘、GPU 进程易白屏等差异，关闭 GPU 加速、由渲染进程接管 Ctrl+S/O/B 快捷键并将文件打开/保存/导出 PDF 从 remote.dialog 回退到主进程 IPC，最终在鸿蒙 PC 跑通 Markdown 实时编辑与预览主流程。,Electron,,HAP,文本明确命中鸿蒙 PC 关键词: openharmony pc; 文本明确命中鸿蒙 PC 关键词: 鸿蒙 pc; 发现 HAP 安装包或 HAP 安装线索,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_markdownify; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_markdownify; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_markdownify,License 不明确,候选观察,2026-06-26
liudatupo/TrendRadar88888,终端与运行环境,buildable,50,GitHub repo search,https://github.com/liudatupo/TrendRadar88888,,,,GPL-3.0,,"Qt, HTML",qmake,,发现鸿蒙相关构建/工程线索: qmake,公开源码仓库: https://github.com/liudatupo/TrendRadar88888; LICENSE: GPL-3.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
ccdd6514/my-trendradar,终端与运行环境,buildable,50,GitHub repo search,https://github.com/ccdd6514/my-trendradar,,,,GPL-3.0,my-trendradar,"Qt, HTML",qmake,,发现鸿蒙相关构建/工程线索: qmake,公开源码仓库: https://github.com/ccdd6514/my-trendradar; LICENSE: GPL-3.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
LeilaoMi/hot-news-radar,终端与运行环境,buildable,50,GitHub repo search,https://github.com/LeilaoMi/hot-news-radar,,,,GPL-3.0,"⭐AI-driven public opinion & trend monitor with multi-platform aggregation, RSS, and smart alerts.🎯 告别信息过载，你的 AI 舆情监控助手与热点筛选工具！聚合多平台热点 + RSS 订阅，支持关键词精准筛选。AI 智能筛选新闻 + AI 翻译 + AI 分析简报直推手机，也支持接入 MCP 架构，赋能 AI 自然语言对话分析、情感洞察与趋势预测等。支持 Docker ，数据本地/云端自持。集成微信/飞书/钉钉/Telegram/邮件/ntfy/bark/slack 等渠道智能推送。","Qt, Python",qmake,,发现鸿蒙相关构建/工程线索: qmake,公开源码仓库: https://github.com/LeilaoMi/hot-news-radar; LICENSE: GPL-3.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
tieud6801-art/news,终端与运行环境,buildable,50,GitHub repo search,https://github.com/tieud6801-art/news,,,,GPL-3.0,,"Qt, HTML",qmake,,发现鸿蒙相关构建/工程线索: qmake,公开源码仓库: https://github.com/tieud6801-art/news; LICENSE: GPL-3.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
cc-77-cloud/77,终端与运行环境,buildable,50,GitHub repo search,https://github.com/cc-77-cloud/77,,,,GPL-3.0,,"Qt, Python",qmake,,发现鸿蒙相关构建/工程线索: qmake,公开源码仓库: https://github.com/cc-77-cloud/77; LICENSE: GPL-3.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
chenanxxn2023-beep/TrendRadar-Deploy,终端与运行环境,buildable,50,GitHub repo search,https://github.com/chenanxxn2023-beep/TrendRadar-Deploy,,,,GPL-3.0,,"Qt, HTML",qmake,,发现鸿蒙相关构建/工程线索: qmake,公开源码仓库: https://github.com/chenanxxn2023-beep/TrendRadar-Deploy; LICENSE: GPL-3.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
ET-1/NewsTrend,终端与运行环境,buildable,50,GitHub repo search,https://github.com/ET-1/NewsTrend,,,,GPL-3.0,,"Qt, HTML",qmake,,发现鸿蒙相关构建/工程线索: qmake,公开源码仓库: https://github.com/ET-1/NewsTrend; LICENSE: GPL-3.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
temp-fox/TR-plus,终端与运行环境,buildable,50,GitHub repo search,https://github.com/temp-fox/TR-plus,,,,GPL-3.0,,"Qt, Python",qmake,,发现鸿蒙相关构建/工程线索: qmake,公开源码仓库: https://github.com/temp-fox/TR-plus; LICENSE: GPL-3.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
JoeyEarlyToBed/TrendRadar,终端与运行环境,buildable,50,GitHub repo search,https://github.com/JoeyEarlyToBed/TrendRadar,,,,GPL-3.0,TrendRadar - AI舆情监控 (角色化仪表盘版),"Qt, Python",qmake,,发现鸿蒙相关构建/工程线索: qmake,公开源码仓库: https://github.com/JoeyEarlyToBed/TrendRadar; LICENSE: GPL-3.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
lawishere/TrendRadar,终端与运行环境,buildable,50,GitHub repo search,https://github.com/lawishere/TrendRadar,,,,GPL-3.0,,"Qt, Python",qmake,,发现鸿蒙相关构建/工程线索: qmake,公开源码仓库: https://github.com/lawishere/TrendRadar; LICENSE: GPL-3.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
EnumaElish123/TrendRadar,终端与运行环境,buildable,50,GitHub repo search,https://github.com/EnumaElish123/TrendRadar,,,,GPL-3.0,,"Qt, Python",qmake,,发现鸿蒙相关构建/工程线索: qmake,公开源码仓库: https://github.com/EnumaElish123/TrendRadar; LICENSE: GPL-3.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
Yuuqq/PulseRadar,终端与运行环境,buildable,50,GitHub repo search,https://github.com/Yuuqq/PulseRadar,,,,GPL-3.0,,"Qt, HTML",qmake,,发现鸿蒙相关构建/工程线索: qmake,公开源码仓库: https://github.com/Yuuqq/PulseRadar; LICENSE: GPL-3.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
upinggo/TrendRadar,终端与运行环境,buildable,50,GitHub repo search,https://github.com/upinggo/TrendRadar,,,,GPL-3.0,"⭐AI-driven public opinion & trend monitor with multi-platform aggregation, RSS, and smart alerts.🎯 告别信息过载，你的 AI 舆情监控助手与热点筛选工具！聚合多平台热点 + RSS 订阅，支持关键词精准筛选。AI 翻译 + AI 分析简报直推手机，也支持接入 MCP 架构，赋能 AI 自然语言对话分析、情感洞察与趋势预测等。支持 Docker ，数据本地/云端自持。集成微信/飞书/钉钉/Telegram/邮件/ntfy/bark/slack 等渠道智能推送。","Qt, Python",qmake,,发现鸿蒙相关构建/工程线索: qmake,公开源码仓库: https://github.com/upinggo/TrendRadar; LICENSE: GPL-3.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
aidi1723/news,终端与运行环境,buildable,50,GitHub repo search,https://github.com/aidi1723/news,,,,GPL-3.0,,"Qt, Python",qmake,,发现鸿蒙相关构建/工程线索: qmake,公开源码仓库: https://github.com/aidi1723/news; LICENSE: GPL-3.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
acoolalien/TrendRadar,终端与运行环境,buildable,50,GitHub repo search,https://github.com/acoolalien/TrendRadar,,,,GPL-3.0,"⭐AI-driven public opinion & trend monitor with multi-platform aggregation, RSS, and smart alerts.🎯 告别信息过载，你的 AI 舆情监控助手与热点筛选工具！聚合多平台热点 + RSS 订阅，支持关键词精准筛选。AI 智能筛选新闻 + AI 翻译 + AI 分析简报直推手机，也支持接入 MCP 架构，赋能 AI 自然语言对话分析、情感洞察与趋势预测等。支持 Docker ，数据本地/云端自持。集成微信/飞书/钉钉/Telegram/邮件/ntfy/bark/slack 等渠道智能推送。","Qt, HTML",qmake,,发现鸿蒙相关构建/工程线索: qmake,公开源码仓库: https://github.com/acoolalien/TrendRadar; LICENSE: GPL-3.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
2597164567/trendradar,终端与运行环境,buildable,50,GitHub repo search,https://github.com/2597164567/trendradar,,,,GPL-3.0,,"Qt, HTML",qmake,,发现鸿蒙相关构建/工程线索: qmake,公开源码仓库: https://github.com/2597164567/trendradar; LICENSE: GPL-3.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
mile520-user/-,终端与运行环境,buildable,50,GitHub repo search,https://github.com/mile520-user/-,,,,GPL-3.0,,"Qt, Python",qmake,,发现鸿蒙相关构建/工程线索: qmake,公开源码仓库: https://github.com/mile520-user/-; LICENSE: GPL-3.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
HN-LIU/My-TrendRadar,终端与运行环境,buildable,50,GitHub repo search,https://github.com/HN-LIU/My-TrendRadar,,,,GPL-3.0,,"Qt, HTML",qmake,,发现鸿蒙相关构建/工程线索: qmake,公开源码仓库: https://github.com/HN-LIU/My-TrendRadar; LICENSE: GPL-3.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
Pan-alvin/Pan-alvin-TrendRadar,终端与运行环境,buildable,50,GitHub repo search,https://github.com/Pan-alvin/Pan-alvin-TrendRadar,,,,GPL-3.0,,"Qt, HTML",qmake,,发现鸿蒙相关构建/工程线索: qmake,公开源码仓库: https://github.com/Pan-alvin/Pan-alvin-TrendRadar; LICENSE: GPL-3.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
AlkaidLab/moonlight-harmony,终端与运行环境,buildable,50,"GitHub repo search, GitHub code search",https://github.com/AlkaidLab/moonlight-harmony,,,,GPL-3.0,Turn your harmony device into a powerful game streaming terminal! Gawr! ✨,"ArkTS, C++, HAP","DevEco, hvigor, ArkTS, Stage Model, cmake, npm","HAP, 应用市场, 源码编译","发现 HAP 安装包或 HAP 安装线索; 发现鸿蒙相关构建/工程线索: DevEco, hvigor, ArkTS, Stage Model, cmake, npm",公开源码仓库: https://github.com/AlkaidLab/moonlight-harmony; LICENSE: GPL-3.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
molihuan/hlbmerge_flutter,终端与运行环境,buildable,50,GitHub repo search,https://github.com/molihuan/hlbmerge_flutter,,https://space.bilibili.com/454222981,https://blog.csdn.net/molihuan,Apache-2.0,"全平台将Bilibili缓存视频合并导出为mp4，支持android、windows(10以上)、linux、mac、harmony(仅2in1和PC)、ios，支持B站Android客户端缓存，支持B站Windows客户端缓存，支持B站Mac客户端缓存 Combine and export Bilibili cache files as MP4, support Android, Windows, Linux, Mac,Harmony,IOS, support Bilibili Android Windows Mac client cache","ArkTS, Qt, C++, Flutter, Dart","hvigor, ArkTS, Stage Model, qmake, cmake, npm","HAP, Release, 源码编译","发现 HAP 安装包或 HAP 安装线索; 发现鸿蒙相关构建/工程线索: hvigor, ArkTS, Stage Model, qmake, cmake, npm",公开源码仓库: https://github.com/molihuan/hlbmerge_flutter; LICENSE: Apache-2.0; README 可访问; 源码目录结构可访问; Release 页面可访问: https://github.com/molihuan/hlbmerge_flutter/releases/tag/v3.0.0,缺少明确 PC 运行证据; 可能依赖高权限或系统能力,候选观察,2026-06-26
buaa-icf/cases,终端与运行环境,buildable,50,GitHub repo search,https://github.com/buaa-icf/cases,,,,MulanPSL-2.0,,"ArkTS, C++, WebView","DevEco, hvigor, ArkTS, Stage Model, cmake, npm",应用市场,"发现鸿蒙相关构建/工程线索: DevEco, hvigor, ArkTS, Stage Model, cmake, npm",公开源码仓库: https://github.com/buaa-icf/cases; LICENSE: MulanPSL-2.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
Harmony-55/case,终端与运行环境,buildable,50,GitHub repo search,https://github.com/Harmony-55/case,,,,MulanPSL-2.0,,"ArkTS, C++, WebView","DevEco, hvigor, ArkTS, Stage Model, cmake, npm",应用市场,"发现鸿蒙相关构建/工程线索: DevEco, hvigor, ArkTS, Stage Model, cmake, npm",公开源码仓库: https://github.com/Harmony-55/case; LICENSE: MulanPSL-2.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
zhubowen-bot/Bowen_ArkWeb_framework,开发工具,buildable,50,GitHub repo search,https://github.com/zhubowen-bot/Bowen_ArkWeb_framework,,,,Apache-2.0,这是一个基于ArkWeb深度开发的html嵌入式鸿蒙软件框架，封装好完整的系统控件、主题色、应用跳转等功能，可自由嵌入webview，制作套壳网页的鸿蒙APP。核心特性——零编程构建鸿蒙应用‌：支持通过 HTML 文件直接生成鸿蒙应用（HAP），无需掌握 ArkTS 或原生开发。 ‌网页与本地 Web 自由嵌入‌： 可加载远程 URL、 支持本地 HTML 文件（通过 $rawfile('index.html') 引用）‌‌,"ArkTS, WebView, TypeScript","DevEco, hvigor, ArkTS, Stage Model, npm","HAP, Release","发现 HAP 安装包或 HAP 安装线索; 发现鸿蒙相关构建/工程线索: DevEco, hvigor, ArkTS, Stage Model, npm",公开源码仓库: https://github.com/zhubowen-bot/Bowen_ArkWeb_framework; LICENSE: Apache-2.0; README 可访问; 源码目录结构可访问; Release 页面可访问: https://github.com/zhubowen-bot/Bowen_ArkWeb_framework/releases/tag/v1.3.0,缺少明确 PC 运行证据; 可能依赖高权限或系统能力,候选观察,2026-06-26
JustGooooo/reimagined-happiness,终端与运行环境,buildable,50,GitHub repo search,https://github.com/JustGooooo/reimagined-happiness,,,,GPL-3.0,热点追踪,"Qt, Python",qmake,,发现鸿蒙相关构建/工程线索: qmake,公开源码仓库: https://github.com/JustGooooo/reimagined-happiness; LICENSE: GPL-3.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
